size,puzzle_idx,correct,response_time,tokens
16,0,False,28.035229206085205,1726
16,1,False,31.118067026138306,1726
16,2,False,8.898810148239136,1128
16,3,False,25.243380069732666,1675
16,4,False,29.43065595626831,1728
16,5,False,27.235619068145752,1682
16,6,False,10.550994873046875,1184
16,7,False,30.465781211853027,1715
16,8,False,33.67876410484314,1747
16,9,False,23.666445016860962,1732
16,10,False,25.00248885154724,1750
16,11,False,23.156622648239136,1731
16,12,False,6.320352792739868,1068
16,13,False,26.271791219711304,1712
16,14,False,22.11388373374939,1755
16,15,False,28.7678439617157,1729
16,16,False,33.205748081207275,1867
16,17,False,30.237634897232056,1736
16,18,False,29.935290098190308,1682
16,19,False,24.684653997421265,1708
16,20,False,10.459043025970459,1143
16,21,False,28.99683690071106,1688
16,22,False,36.41673994064331,1738
16,23,False,27.816256999969482,1727
16,24,False,29.204392910003662,1742
16,25,False,22.47170114517212,1709
16,26,False,29.996128797531128,1702
16,27,False,11.659551858901978,1203
16,28,False,34.25557613372803,1738
16,29,False,28.37571406364441,1732
16,30,False,33.5977520942688,1746
16,31,False,34.431920766830444,1724
16,32,False,47.374908208847046,1752
16,33,False,53.10953879356384,1717
16,34,False,38.82966995239258,1702
16,35,False,29.890483140945435,1685
16,36,False,32.463547706604004,1728
16,37,False,32.99825596809387,1681
16,38,False,38.92400097846985,1710
16,39,False,32.35299611091614,1710
16,40,False,29.358821868896484,1672
16,41,False,30.890342950820923,1705
16,42,False,26.419893980026245,1724
16,43,False,25.218247890472412,1698
16,44,False,31.379005908966064,1775
16,45,False,37.07933592796326,2024
16,46,False,30.83621907234192,1707
16,47,False,11.898741006851196,1090
16,48,False,9.516572952270508,1081
16,49,False,28.505516052246094,1716
16,50,False,34.609326124191284,1721
16,51,False,9.495805978775024,1117
16,52,False,31.806740045547485,1721
16,53,False,23.72347402572632,1791
16,54,False,27.89322018623352,1744
16,55,False,35.63874888420105,1726
16,56,False,10.859146118164062,1155
16,57,False,43.235241174697876,1740
16,58,False,10.140376091003418,1093
16,59,False,29.189265727996826,1692
16,60,False,27.178904056549072,1725
16,61,False,30.918713808059692,1709
16,62,False,29.635369062423706,1732
16,63,False,28.68586492538452,1732
16,64,False,32.02601504325867,1708
16,65,False,28.41298198699951,1700
16,66,False,32.56697487831116,1726
16,67,False,29.190842151641846,1747
16,68,False,26.32896399497986,1715
16,69,False,33.87821078300476,1709
16,70,False,36.385948181152344,1753
16,71,False,31.96988582611084,1729
16,72,False,36.633208990097046,1701
16,73,False,8.964174270629883,1110
16,74,False,11.205843925476074,1182
16,75,False,24.373194932937622,1745
16,76,False,25.70353889465332,1678
16,77,False,31.665104866027832,1722
16,78,False,33.572818756103516,1742
16,79,False,34.47041392326355,1747
16,80,False,27.848198175430298,1751
16,81,False,34.90853476524353,1752
16,82,False,27.752578020095825,1719
16,83,False,1.2652051448822021,894
16,84,False,7.595999240875244,1134
16,85,False,31.274312257766724,1723
16,86,False,27.73329210281372,1714
16,87,False,2.0564002990722656,925
16,88,False,29.413501977920532,1744
16,89,False,27.964180946350098,1735
16,90,False,21.06210994720459,1717
16,91,False,27.08637499809265,1713
16,92,False,32.912837266922,1708
16,93,False,34.10417699813843,1684
16,94,False,7.618467092514038,1066
16,95,False,38.505765199661255,1705
16,96,False,29.063416957855225,1684
16,97,False,9.746877193450928,1055
16,98,False,28.212052822113037,1679
16,99,False,30.684906244277954,1719
