size,puzzle_idx,correct,response_time,tokens
4,0,False,32.39279532432556,3329
4,1,True,19.26401710510254,2427
4,2,True,31.931894063949585,3060
4,3,True,27.49347496032715,2900
4,4,False,23.564127206802368,2582
4,5,True,13.895534992218018,2172
4,6,True,15.456196784973145,2128
4,7,True,31.352919101715088,3110
4,8,True,26.841837167739868,3047
4,9,False,18.532480001449585,2302
4,10,True,14.981399059295654,2287
4,11,True,21.255685091018677,2520
4,12,True,28.070622205734253,2836
4,13,False,32.98401594161987,3329
4,14,True,21.517498016357422,2683
4,15,True,20.384624242782593,2570
4,16,False,31.133375883102417,2997
4,17,False,35.44267177581787,3329
4,18,True,19.060927867889404,2384
4,19,True,18.743364095687866,2289
4,20,True,21.453686952590942,2631
4,21,True,34.01709580421448,3210
4,22,True,18.85680603981018,2613
4,23,True,25.065937995910645,2814
4,24,True,17.83697509765625,2261
4,25,True,20.1270809173584,2603
4,26,True,17.058128833770752,2236
4,27,True,20.589022874832153,2623
4,28,False,18.131349325180054,2333
4,29,False,21.51299786567688,2695
4,30,False,15.870544910430908,2163
4,31,False,25.61694598197937,2776
4,32,False,20.84490418434143,2538
4,33,False,30.26264190673828,3329
4,34,True,20.5902841091156,2407
4,35,True,23.46350622177124,2744
4,36,True,9.30931282043457,1724
4,37,True,19.68822693824768,2565
4,38,False,24.061546087265015,2790
4,39,True,17.001858949661255,2321
4,40,True,13.023672819137573,2088
4,41,True,17.490782976150513,2404
4,42,False,30.72896099090576,3191
4,43,True,23.737703800201416,2781
4,44,True,18.67351794242859,2398
4,45,True,25.199371099472046,2803
4,46,True,21.71042823791504,2620
4,47,True,20.486443996429443,2432
4,48,False,35.6356987953186,3329
4,49,True,19.19740891456604,2394
4,50,True,19.42856001853943,2466
4,51,False,19.30565094947815,2476
4,52,False,22.47602105140686,2487
4,53,True,14.953150033950806,2192
4,54,True,16.108043909072876,2362
4,55,True,20.053388833999634,2650
4,56,True,24.83096718788147,2821
4,57,True,24.126060962677002,2774
4,58,True,24.698591947555542,2747
4,59,True,24.86249017715454,2726
4,60,False,16.40914821624756,2254
4,61,False,32.11580014228821,3329
4,62,True,17.595464944839478,2468
4,63,True,12.949802875518799,2124
4,64,True,14.708606004714966,2064
4,65,True,19.049606800079346,2584
4,66,True,20.9682400226593,2638
4,67,True,17.235318899154663,2474
4,68,True,13.1144540309906,2004
4,69,False,35.01076793670654,3329
4,70,False,33.183797121047974,3329
4,71,False,30.820929050445557,3329
4,72,True,26.439130783081055,2803
4,73,True,17.308462142944336,2307
4,74,True,19.13124108314514,2330
4,75,True,22.658621788024902,2597
4,76,True,23.66808795928955,2850
4,77,True,21.003123998641968,2550
4,78,False,16.067561149597168,2276
4,79,True,15.563952684402466,2250
4,80,True,22.260069131851196,2487
4,81,False,32.221519231796265,3329
4,82,True,13.544275760650635,2088
4,83,True,18.2443368434906,2347
4,84,True,23.23712396621704,2632
4,85,True,24.6561279296875,2675
4,86,True,20.6072781085968,2595
4,87,False,21.103018045425415,2566
4,88,True,19.24576163291931,2489
4,89,True,21.616658926010132,2611
4,90,False,34.63645100593567,3329
4,91,True,19.648239135742188,2471
4,92,True,17.107325792312622,2381
4,93,True,12.154093742370605,1993
4,94,True,17.914207935333252,2315
4,95,True,16.705122232437134,2285
4,96,True,17.433811902999878,2217
4,97,False,23.36300802230835,2630
4,98,True,19.44258713722229,2424
4,99,True,21.51633310317993,2697
