size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
7,0,True,True,none,416.45097732543945
7,1,True,True,none,280.03406524658203
7,2,True,True,none,269.61588859558105
7,3,True,True,none,353.95002365112305
7,4,True,True,none,433.0718517303467
7,5,True,True,none,292.9232120513916
7,6,True,True,none,294.53110694885254
7,7,True,True,none,305.57799339294434
7,8,True,True,none,353.5909652709961
7,9,True,True,none,290.086030960083
7,10,True,True,none,297.40095138549805
7,11,True,True,none,476.38487815856934
7,12,True,True,none,403.9487838745117
7,13,False,False,uncorrectable,282.32812881469727
7,14,False,False,uncorrectable,291.7618751525879
7,15,True,True,none,394.0269947052002
7,16,True,True,none,367.95902252197266
7,17,True,True,none,270.0049877166748
7,18,True,True,none,436.2931251525879
7,19,True,True,none,362.20598220825195
7,20,True,True,none,285.54701805114746
7,21,True,True,none,298.16603660583496
7,22,True,True,none,322.9072093963623
7,23,True,True,none,315.9339427947998
7,24,True,True,none,398.4723091125488
7,25,True,True,none,284.73901748657227
7,26,True,True,none,450.6051540374756
7,27,True,True,none,2013.4851932525635
7,28,True,True,none,284.41810607910156
7,29,True,True,none,311.03992462158203
7,30,True,True,none,637.7661228179932
7,31,False,True,cage_redetect+single,1358.7210178375244
7,32,True,True,none,395.72811126708984
7,33,True,True,none,371.168851852417
7,34,True,True,none,471.65703773498535
7,35,True,True,none,309.661865234375
7,36,True,True,none,300.14586448669434
7,37,True,True,none,427.04200744628906
7,38,True,True,none,344.87414360046387
7,39,True,True,none,384.2601776123047
7,40,True,True,none,284.64603424072266
7,41,True,True,none,382.9660415649414
7,42,True,True,none,284.6541404724121
7,43,True,True,none,361.0532283782959
7,44,True,True,none,278.34415435791016
7,45,True,True,none,506.18600845336914
7,46,True,True,none,598.2260704040527
7,47,True,True,none,373.80313873291016
7,48,True,True,none,395.04003524780273
7,49,True,True,none,333.5001468658447
7,50,True,True,none,337.8739356994629
7,51,True,True,none,306.689977645874
7,52,True,True,none,603.5230159759521
7,53,True,True,none,636.4858150482178
7,54,True,True,none,998.9109039306641
7,55,True,True,none,504.2989253997803
7,56,True,True,none,631.1600208282471
7,57,True,True,none,638.2777690887451
7,58,True,True,none,381.5500736236572
7,59,True,True,none,463.421106338501
7,60,True,True,none,308.90893936157227
7,61,True,True,none,355.46088218688965
7,62,True,True,none,322.2389221191406
7,63,True,True,none,306.628942489624
7,64,True,True,none,285.459041595459
7,65,True,True,none,292.33789443969727
7,66,True,True,none,307.97314643859863
7,67,True,True,none,765.1987075805664
7,68,True,True,none,329.5409679412842
7,69,False,False,uncorrectable,554.0139675140381
7,70,True,True,none,654.4198989868164
7,71,True,True,none,602.1499633789062
7,72,True,True,none,282.48023986816406
7,73,True,True,none,367.56300926208496
7,74,True,True,none,295.734167098999
7,75,True,True,none,422.9588508605957
7,76,True,True,none,468.9321517944336
7,77,True,True,none,549.7620105743408
7,78,True,True,none,324.77617263793945
7,79,True,True,none,277.10819244384766
7,80,True,True,none,272.4490165710449
7,81,True,True,none,578.6528587341309
7,82,True,True,none,1594.0630435943604
7,83,True,True,none,450.9570598602295
7,84,True,True,none,281.4497947692871
7,85,False,False,uncorrectable,1601.2382507324219
7,86,True,True,none,286.51905059814453
7,87,True,True,none,379.0149688720703
7,88,True,True,none,296.1721420288086
7,89,True,True,none,301.56779289245605
7,90,True,True,none,356.66489601135254
7,91,True,True,none,576.427698135376
7,92,True,True,none,291.1558151245117
7,93,True,True,none,416.44811630249023
7,94,True,True,none,693.7940120697021
7,95,True,True,none,327.9240131378174
7,96,True,True,none,1444.3690776824951
7,97,True,True,none,570.7151889801025
7,98,True,True,none,364.224910736084
7,99,True,True,none,370.1910972595215
9,0,True,True,none,2379.592180252075
9,1,True,True,none,532.6671600341797
9,2,True,True,none,1717.6401615142822
9,3,True,True,none,1170.3238487243652
9,4,True,True,none,952.1160125732422
9,5,True,True,none,1527.6930332183838
9,6,True,True,none,934.2231750488281
9,7,True,True,none,2173.7709045410156
9,8,True,True,none,536.4019870758057
9,9,True,True,none,1825.049877166748
9,10,True,True,none,2873.335838317871
9,11,True,True,none,761.6078853607178
9,12,True,True,none,1162.9321575164795
9,13,True,True,none,3184.9727630615234
9,14,True,True,none,5942.7690505981445
9,15,True,True,none,2264.867067337036
9,16,True,True,none,1134.7010135650635
9,17,True,True,none,1392.585039138794
9,18,True,True,none,549.1471290588379
9,19,False,True,single,67174.1418838501
9,20,True,True,none,1632.6370239257812
9,21,True,True,none,1464.0660285949707
9,22,True,True,none,1605.2958965301514
9,23,True,True,none,6264.114141464233
9,24,True,True,none,3062.3269081115723
9,25,True,True,none,872.3089694976807
9,26,True,True,none,2694.364070892334
9,27,True,True,none,2631.9899559020996
9,28,True,True,none,711.928129196167
9,29,True,True,none,1135.746717453003
9,30,True,True,none,902.0650386810303
9,31,True,True,none,731.8820953369141
9,32,True,True,none,2665.5099391937256
9,33,True,True,none,890.1472091674805
9,34,True,True,none,2119.1580295562744
9,35,True,True,none,2077.497720718384
9,36,True,True,none,1048.6257076263428
9,37,True,True,none,732.8898906707764
9,38,False,True,single,16346.834897994995
9,39,True,True,none,799.3860244750977
9,40,True,True,none,5213.8731479644775
9,41,True,True,none,1771.4910507202148
9,42,True,True,none,1643.0120468139648
9,43,True,True,none,4763.846874237061
9,44,True,True,none,1918.6360836029053
9,45,True,True,none,590.472936630249
9,46,True,True,none,20932.319164276123
9,47,True,True,none,1862.1721267700195
9,48,True,True,none,1327.4991512298584
9,49,True,True,none,645.9629535675049
9,50,True,True,none,673.0690002441406
9,51,True,True,none,965.2538299560547
9,52,True,True,none,4938.198089599609
9,53,True,True,none,745.0051307678223
9,54,True,True,none,2688.8129711151123
9,55,True,True,none,3454.1571140289307
9,56,True,True,none,570.8930492401123
9,57,True,True,none,2360.2099418640137
9,58,True,True,none,1270.1551914215088
9,59,True,True,none,2479.6230792999268
9,60,True,True,none,1699.5701789855957
9,61,True,True,none,2482.922315597534
9,62,True,True,none,1630.5890083312988
