size,puzzle_index,filename,size_detected,size_correct,solved,solve_time_ms,error_type,error_message
9,0,./board_images/board9_0.png,9,True,False,833.4951400756836,z3_unsolvable,Z3 could not satisfy constraints
9,1,./board_images/board9_1.png,9,True,True,548.2351779937744,none,
9,2,./board_images/board9_2.png,9,True,True,2468.696117401123,none,
9,3,./board_images/board9_3.png,9,True,False,320.15204429626465,z3_unsolvable,Z3 could not satisfy constraints
9,4,./board_images/board9_4.png,9,True,True,1189.4350051879883,none,
9,5,./board_images/board9_5.png,9,True,True,1994.7929382324219,none,
9,6,./board_images/board9_6.png,9,True,False,316.20192527770996,z3_unsolvable,Z3 could not satisfy constraints
9,7,./board_images/board9_7.png,9,True,False,385.41698455810547,z3_unsolvable,Z3 could not satisfy constraints
9,8,./board_images/board9_8.png,9,True,True,965.4459953308105,none,
9,9,./board_images/board9_9.png,9,True,True,1549.0901470184326,none,
9,10,./board_images/board9_10.png,9,True,True,1741.4250373840332,none,
9,11,./board_images/board9_11.png,9,True,False,347.25499153137207,z3_unsolvable,Z3 could not satisfy constraints
9,12,./board_images/board9_12.png,9,True,False,759.558916091919,z3_unsolvable,Z3 could not satisfy constraints
9,13,./board_images/board9_13.png,9,True,False,426.0869026184082,z3_unsolvable,Z3 could not satisfy constraints
9,14,./board_images/board9_14.png,9,True,True,2666.703939437866,none,
9,15,./board_images/board9_15.png,9,True,True,2782.866954803467,none,
9,16,./board_images/board9_16.png,9,True,True,5429.203033447266,none,
9,17,./board_images/board9_17.png,9,True,False,453.06396484375,z3_unsolvable,Z3 could not satisfy constraints
9,18,./board_images/board9_18.png,9,True,True,787.3368263244629,none,
9,19,./board_images/board9_19.png,9,True,False,280.96795082092285,exception,"Unsupported operation or malformed block: {'cells': [[5, 1], [6, 1], [7, 1], [8, 1]], 'op': 'sub', 'target': 1}"
9,20,./board_images/board9_20.png,9,True,False,967.2801494598389,z3_unsolvable,Z3 could not satisfy constraints
9,21,./board_images/board9_21.png,9,True,True,1415.8878326416016,none,
9,22,./board_images/board9_22.png,9,True,True,1887.4471187591553,none,
9,23,./board_images/board9_23.png,9,True,True,14864.841938018799,none,
9,24,./board_images/board9_24.png,9,True,True,4626.979112625122,none,
