size,puzzle_idx,extraction_accuracy,is_valid_solution,matches_clues,is_correct,exact_match_expected,cells_match_expected,total_cells,extract_time,solve_time
4,91,1.0,True,True,True,True,16,16,0.007097959518432617,0.0051441192626953125
4,92,1.0,True,True,True,True,16,16,0.006630897521972656,0.005460977554321289
4,93,1.0,True,True,True,True,16,16,0.006922006607055664,0.00507807731628418
4,94,0.9375,True,True,True,False,12,16,0.006760120391845703,0.005187034606933594
4,95,1.0,True,True,True,True,16,16,0.007170200347900391,0.004990816116333008
4,96,1.0,True,True,True,True,16,16,0.006899833679199219,0.0055370330810546875
4,97,1.0,True,True,True,True,16,16,0.007097959518432617,0.005135059356689453
4,98,1.0,True,True,True,True,16,16,0.0073931217193603516,0.0049800872802734375
4,99,0.9375,True,True,True,False,12,16,0.0113677978515625,0.005378007888793945
9,0,1.0,True,True,True,True,81,81,0.02780914306640625,0.11603665351867676
9,1,1.0,True,True,True,True,81,81,0.028155803680419922,0.08163905143737793
9,2,1.0,True,True,True,True,81,81,0.019130945205688477,0.2526106834411621
9,3,1.0,True,True,True,True,81,81,0.01610875129699707,0.310344934463501
9,4,1.0,True,True,True,True,81,81,0.017340898513793945,0.12154579162597656
9,5,1.0,True,True,True,True,81,81,0.016373157501220703,0.18271708488464355
9,6,0.9753086419753086,False,False,False,False,0,81,0.01690220832824707,0.012426137924194336
9,7,0.9876543209876543,False,False,False,False,0,81,0.01618194580078125,0.012664794921875
9,8,1.0,True,True,True,True,81,81,0.021220684051513672,0.0695960521697998
9,9,1.0,True,True,True,True,81,81,0.02907705307006836,0.0921640396118164
9,10,1.0,True,True,True,True,81,81,0.0260009765625,0.17852282524108887
9,11,0.9876543209876543,False,False,False,False,0,81,0.015883207321166992,0.012463808059692383
9,12,0.9876543209876543,False,False,False,False,0,81,0.020942211151123047,0.013133049011230469
9,13,1.0,True,True,True,True,81,81,0.015202999114990234,0.19628596305847168
9,14,0.9876543209876543,False,False,False,False,0,81,0.017531871795654297,0.012495994567871094
9,15,1.0,True,True,True,True,81,81,0.01582503318786621,0.2010509967803955
9,16,1.0,True,True,True,True,81,81,0.014240026473999023,0.21914911270141602
9,17,1.0,True,True,True,True,81,81,0.017553091049194336,0.1413109302520752
9,18,1.0,True,True,True,True,81,81,0.015586137771606445,0.08727383613586426
9,19,1.0,True,True,True,True,81,81,0.017616748809814453,0.15212512016296387
9,20,1.0,True,True,True,True,81,81,0.019021034240722656,0.15146112442016602
9,21,1.0,True,True,True,True,81,81,0.017954111099243164,0.07936406135559082
9,22,1.0,True,True,True,True,81,81,0.016568899154663086,0.1377871036529541
9,23,0.9753086419753086,False,False,False,False,0,81,0.01607513427734375,0.01286625862121582
9,24,1.0,True,True,True,True,81,81,0.018138885498046875,0.18320918083190918
9,25,0.9753086419753086,False,False,False,False,0,81,0.019279956817626953,0.012471914291381836
9,26,1.0,True,True,True,True,81,81,0.014996051788330078,0.16004681587219238
9,27,1.0,True,True,True,True,81,81,0.016815185546875,0.14638328552246094
9,28,1.0,True,True,True,True,81,81,0.014559030532836914,0.40548205375671387
9,29,0.9876543209876543,False,False,False,False,0,81,0.01810622215270996,0.013109207153320312
9,30,0.9753086419753086,False,False,False,False,0,81,0.020773887634277344,0.023601055145263672
9,31,1.0,True,True,True,True,81,81,0.015357732772827148,0.1208961009979248
9,32,1.0,True,True,True,True,81,81,0.016619205474853516,0.10852503776550293
9,33,1.0,True,True,True,True,81,81,0.01867818832397461,0.17179489135742188
9,34,1.0,True,True,True,True,81,81,0.017429828643798828,0.16913175582885742
9,35,1.0,True,True,True,True,81,81,0.025671720504760742,0.1341550350189209
9,36,1.0,True,True,True,True,81,81,0.019947052001953125,0.10874295234680176
9,37,1.0,True,True,True,True,81,81,0.01769876480102539,0.20708703994750977
9,38,1.0,True,True,True,True,81,81,0.016187191009521484,0.12093305587768555
9,39,1.0,True,True,True,True,81,81,0.01656508445739746,0.26974987983703613
9,40,1.0,True,True,True,True,81,81,0.017889976501464844,0.08788490295410156
9,41,1.0,True,True,True,True,81,81,0.01702713966369629,0.11464715003967285
9,42,1.0,True,True,True,True,81,81,0.019787073135375977,0.1189720630645752
9,43,1.0,True,True,True,True,81,81,0.01591801643371582,0.18436598777770996
9,44,1.0,True,True,True,True,81,81,0.03742527961730957,0.23275089263916016
9,45,1.0,True,True,True,True,81,81,0.019439697265625,0.1732652187347412
9,46,1.0,True,True,True,True,81,81,0.016958951950073242,0.15465712547302246
9,47,1.0,True,True,True,True,81,81,0.015941143035888672,0.2112131118774414
9,48,1.0,True,True,True,True,81,81,0.01600790023803711,0.15149998664855957
9,49,1.0,True,True,True,True,81,81,0.016353130340576172,0.09610128402709961
9,50,0.9876543209876543,True,True,True,False,40,81,0.0161440372467041,0.08092212677001953
9,51,1.0,True,True,True,True,81,81,0.017930030822753906,0.18956899642944336
9,52,1.0,True,True,True,True,81,81,0.01662898063659668,0.18060302734375
9,53,1.0,True,True,True,True,81,81,0.015161991119384766,0.11417388916015625
9,54,0.9876543209876543,False,False,False,False,0,81,0.01696324348449707,0.027873992919921875
9,55,1.0,True,True,True,True,81,81,0.015472888946533203,0.17836308479309082
9,56,1.0,True,True,True,True,81,81,0.01681208610534668,0.08144187927246094
9,57,0.9876543209876543,False,False,False,False,0,81,0.017758846282958984,0.012514114379882812
9,58,0.9753086419753086,False,False,False,False,0,81,0.015091896057128906,0.012491703033447266
9,59,1.0,True,True,True,True,81,81,0.02242588996887207,0.09746980667114258
9,60,1.0,True,True,True,True,81,81,0.014805078506469727,0.19309401512145996
9,61,1.0,True,True,True,True,81,81,0.01554107666015625,0.08993411064147949
9,62,0.9876543209876543,False,False,False,False,0,81,0.015151023864746094,0.012243270874023438
9,63,0.9876543209876543,True,True,True,False,71,81,0.015604972839355469,0.08627486228942871
9,64,1.0,True,True,True,True,81,81,0.014233827590942383,0.12780189514160156
9,65,1.0,True,True,True,True,81,81,0.016427993774414062,0.17027997970581055
9,66,1.0,True,True,True,True,81,81,0.020397186279296875,0.1836709976196289
9,67,1.0,True,True,True,True,81,81,0.017901897430419922,0.18764805793762207
9,68,1.0,True,True,True,True,81,81,0.0184938907623291,0.33055901527404785
9,69,1.0,True,True,True,True,81,81,0.020435094833374023,0.35958003997802734
9,70,1.0,True,True,True,True,81,81,0.05494999885559082,0.2817850112915039
9,71,1.0,True,True,True,True,81,81,0.02551722526550293,0.11307621002197266
9,72,0.9876543209876543,True,True,True,False,61,81,0.016520977020263672,0.13559293746948242
9,73,1.0,True,True,True,True,81,81,0.016603946685791016,0.46181297302246094
9,74,0.9876543209876543,False,False,False,False,0,81,0.024671077728271484,0.01305389404296875
9,75,1.0,True,True,True,True,81,81,0.0197751522064209,0.22283720970153809
9,76,1.0,True,True,True,True,81,81,0.014673948287963867,0.23658180236816406
9,77,1.0,True,True,True,True,81,81,0.016927003860473633,0.11181116104125977
9,78,1.0,True,True,True,True,81,81,0.02028799057006836,0.21847009658813477
9,79,1.0,True,True,True,True,81,81,0.020135879516601562,0.11881899833679199
9,80,1.0,True,True,True,True,81,81,0.016839027404785156,0.07158827781677246
9,81,1.0,True,True,True,True,81,81,0.018828868865966797,0.11210775375366211
9,82,0.9753086419753086,False,False,False,False,0,81,0.015317916870117188,0.012758016586303711
9,83,1.0,True,True,True,True,81,81,0.01674509048461914,0.20487189292907715
9,84,1.0,True,True,True,True,81,81,0.018381118774414062,0.1873307228088379
9,85,1.0,True,True,True,True,81,81,0.017071962356567383,0.25464606285095215
9,86,1.0,True,True,True,True,81,81,0.028155088424682617,0.2774820327758789
9,87,0.9876543209876543,True,True,True,False,49,81,0.015812158584594727,0.0803840160369873
9,88,1.0,True,True,True,True,81,81,0.01720404624938965,0.09635782241821289
9,89,1.0,True,True,True,True,81,81,0.01567697525024414,0.1273362636566162
9,90,1.0,True,True,True,True,81,81,0.017889022827148438,0.11723542213439941
9,91,0.9876543209876543,True,True,True,False,65,81,0.016199827194213867,0.08766293525695801
9,92,1.0,True,True,True,True,81,81,0.0172421932220459,0.10751700401306152
9,93,1.0,True,True,True,True,81,81,0.016334056854248047,0.156782865524292
9,94,1.0,True,True,True,True,81,81,0.01922011375427246,0.21110010147094727
9,95,1.0,True,True,True,True,81,81,0.015697956085205078,0.20353198051452637
9,96,1.0,True,True,True,True,81,81,0.017567873001098633,0.11391401290893555
9,97,0.9876543209876543,False,False,False,False,0,81,0.016484975814819336,0.012403011322021484
9,98,1.0,True,True,True,True,81,81,0.016670942306518555,0.20391511917114258
9,99,1.0,True,True,True,True,81,81,0.01682591438293457,0.11008906364440918
