size,puzzle_idx,correct,response_time,tokens
16,0,False,178.8275420665741,0
16,1,False,170.14903926849365,0
16,2,False,191.82537388801575,0
16,3,False,176.23349714279175,0
16,4,False,0.0,0
16,5,False,159.48721289634705,0
16,6,False,186.91899299621582,0
16,7,False,166.4997808933258,0
16,8,False,201.4598319530487,0
16,9,False,202.60284900665283,0
16,10,False,188.19302105903625,0
16,11,False,190.40959405899048,0
16,12,False,213.77499198913574,0
16,13,False,177.59901189804077,0
16,14,False,153.73799800872803,0
16,15,False,171.34847283363342,0
16,16,False,212.8124499320984,0
16,17,False,160.73356795310974,0
16,18,False,187.17707109451294,0
16,19,False,203.7605538368225,0
16,20,False,199.12851309776306,0
16,21,False,160.77543878555298,0
16,22,False,181.99478197097778,0
16,23,False,175.850191116333,0
16,24,False,196.5167260169983,0
16,25,False,161.24378609657288,0
16,26,False,218.7190399169922,0
16,27,False,165.26799988746643,0
16,28,False,186.60780096054077,0
16,29,False,159.04081106185913,0
16,30,False,169.56380105018616,0
16,31,False,200.2630660533905,0
16,32,False,216.40307784080505,0
16,33,False,183.57437372207642,0
16,34,False,184.7336869239807,0
16,35,False,226.26970982551575,0
16,36,False,178.48812413215637,0
16,37,False,201.43042087554932,0
16,38,False,202.66240572929382,0
16,39,False,155.16516709327698,0
16,40,False,225.42089819908142,0
16,41,False,189.07004618644714,0
16,42,False,168.78661799430847,0
16,43,False,215.86071276664734,0
16,44,False,197.4283308982849,0
16,45,False,221.84028911590576,0
16,46,False,163.46571612358093,0
16,47,False,159.50432085990906,0
16,48,False,209.37605023384094,0
16,49,False,186.35814714431763,0
16,50,False,209.89216089248657,0
16,51,False,205.49754810333252,0
16,52,False,179.6845419406891,0
16,53,False,201.28517770767212,0
16,54,False,150.57873702049255,0
16,55,False,184.61952900886536,0
16,56,False,170.57457995414734,0
16,57,False,177.88140892982483,0
16,58,False,180.3769452571869,0
16,59,False,174.60911178588867,0
16,60,False,164.81743693351746,0
16,61,False,181.36699104309082,0
16,62,False,201.76048302650452,0
16,63,False,219.48403406143188,0
16,64,False,182.10877895355225,0
16,65,False,154.45020413398743,0
16,66,False,171.253968000412,0
16,67,False,185.38243079185486,0
16,68,False,176.35804414749146,0
16,69,False,154.00697088241577,0
16,70,False,196.27184295654297,0
16,71,False,204.34424018859863,0
16,72,False,199.34911608695984,0
16,73,False,174.06774711608887,0
16,74,False,169.71817302703857,0
16,75,False,229.4344801902771,0
16,76,False,215.8536479473114,0
16,77,False,214.68329501152039,0
16,78,False,215.1660511493683,0
16,79,False,199.3645942211151,0
16,80,False,142.5944528579712,0
16,81,False,171.86325597763062,0
16,82,False,185.6784429550171,0
16,83,False,207.12890625,0
16,84,False,187.9457709789276,0
16,85,False,224.3916609287262,0
16,86,False,184.15568709373474,0
16,87,False,203.5071940422058,0
16,88,False,223.31971621513367,0
16,89,False,170.15079188346863,0
16,90,False,176.27176976203918,0
16,91,False,174.5122311115265,0
16,92,False,160.52289295196533,0
16,93,False,153.4536488056183,0
16,94,False,197.151859998703,0
16,95,False,176.3665909767151,0
16,96,False,178.93441724777222,0
16,97,False,156.38807487487793,0
16,98,False,159.81937408447266,0
16,99,False,151.15123391151428,0
