size,puzzle_idx,correct,response_time,tokens
16,0,False,10.207325220108032,1152
16,1,False,35.68368101119995,1775
16,2,False,41.44842720031738,1798
16,3,False,38.546059131622314,1762
16,4,False,35.949398040771484,1787
16,5,False,41.04539084434509,1796
16,6,False,16.108863830566406,1261
16,7,False,33.81214165687561,1747
16,8,False,31.654634952545166,1806
16,9,False,37.308743953704834,1801
16,10,False,33.45705723762512,1762
16,11,False,25.944586038589478,1770
16,12,False,37.81391787528992,1801
16,13,False,32.17802691459656,1777
16,14,False,33.31674599647522,1783
16,15,False,36.192697048187256,1765
16,16,False,33.87056827545166,1765
16,17,False,39.5355498790741,1768
16,18,False,27.078115940093994,1674
16,19,False,33.627238035202026,1776
16,20,False,42.43234992027283,1769
16,21,False,31.68898105621338,1719
16,22,False,27.478399991989136,1784
16,23,False,37.02257204055786,1774
16,24,False,37.30059599876404,1751
16,25,False,11.512935876846313,1246
16,26,False,32.50300407409668,1776
16,27,False,32.07101511955261,1770
16,28,False,29.116463899612427,1768
16,29,False,3.211400032043457,959
16,30,False,40.92818999290466,1736
16,31,False,32.92898368835449,1824
16,32,False,34.23027682304382,1756
16,33,False,36.975730180740356,1793
16,34,False,8.705018281936646,1140
16,35,False,4.4353928565979,1010
16,36,False,38.33228087425232,1929
16,37,False,58.18980383872986,1782
16,38,False,30.55710792541504,1695
16,39,False,55.03083920478821,1803
16,40,False,27.994735956192017,1750
16,41,False,30.924839973449707,1790
16,42,False,26.29877996444702,1780
16,43,False,47.8655731678009,1775
16,44,False,38.54137301445007,1772
16,45,False,32.396591901779175,1752
16,46,False,30.355369806289673,1796
16,47,False,9.046135902404785,1133
16,48,False,37.00860118865967,1795
16,49,False,43.66192317008972,1772
16,50,False,34.10825514793396,1771
16,51,False,70.21657109260559,1890
16,52,False,42.76787185668945,1786
16,53,False,37.10694885253906,1800
16,54,False,34.856112241744995,1757
16,55,False,33.11648607254028,1785
16,56,False,30.788936853408813,1754
16,57,False,39.12707781791687,1892
16,58,False,36.289971351623535,1766
16,59,False,12.532035827636719,1222
16,60,False,28.869269132614136,1774
16,61,False,31.704171895980835,1791
16,62,False,28.432268142700195,1665
16,63,False,31.13474202156067,1780
16,64,False,35.47008395195007,1766
16,65,False,25.62135601043701,1763
16,66,False,8.766108274459839,1158
16,67,False,24.82705569267273,1757
16,68,False,32.80889916419983,1821
16,69,False,26.868684768676758,1775
16,70,False,30.04566502571106,1753
16,71,False,30.003944873809814,1779
16,72,False,36.33414316177368,1731
16,73,False,28.747352838516235,1792
16,74,False,29.134979963302612,1794
16,75,False,26.254333972930908,1789
16,76,False,27.29766607284546,1767
16,77,False,29.414836883544922,1610
16,78,False,34.809524059295654,1794
16,79,False,30.457435131072998,1761
16,80,False,44.99658393859863,1788
16,81,False,38.95008397102356,1738
16,82,False,45.92443585395813,1817
16,83,False,37.312833070755005,1743
16,84,False,28.512524843215942,1743
16,85,False,31.675602912902832,1738
16,86,False,41.827996015548706,1785
16,87,False,42.33548903465271,1828
16,88,False,25.63154101371765,1693
16,89,False,36.201738119125366,1741
16,90,False,37.41873097419739,1768
16,91,False,33.63220691680908,1776
16,92,False,31.787965774536133,1729
16,93,False,34.957927942276,1765
16,94,False,30.250569105148315,1735
16,95,False,33.839730978012085,1775
16,96,False,32.54568099975586,1776
16,97,False,32.35886883735657,1781
16,98,False,13.252057075500488,1222
16,99,False,33.93574786186218,1812
