size,puzzle_idx,correct,response_time,tokens
3,0,True,86.913893699646,0
3,1,False,93.46310591697693,0
3,2,False,89.89325284957886,0
3,3,True,138.37902164459229,0
3,4,True,196.8186559677124,0
3,5,True,144.86843276023865,0
3,6,False,115.32302618026733,0
3,7,False,218.52134895324707,0
3,8,True,100.42823815345764,0
3,9,True,36.92461013793945,0
3,10,True,180.09548091888428,0
3,11,False,162.74319195747375,0
3,12,True,121.26519989967346,0
3,13,False,176.78456687927246,0
3,14,True,79.84158635139465,0
3,15,True,89.51879024505615,0
3,16,True,136.03425478935242,0
3,17,True,151.0021948814392,0
3,18,True,47.390167236328125,0
3,19,False,128.26330590248108,0
3,20,False,73.02256393432617,0
3,21,True,98.75032091140747,0
3,22,True,90.35502219200134,0
3,23,False,158.558837890625,0
3,24,True,53.40410900115967,0
3,25,True,83.04189801216125,0
3,26,True,30.839219093322754,0
3,27,False,179.96485304832458,0
3,28,True,41.097415924072266,0
3,29,True,63.62573003768921,0
3,30,True,57.681201219558716,0
3,31,True,172.58633995056152,0
3,32,True,137.86994981765747,0
3,33,True,48.96834111213684,0
3,34,True,33.98826289176941,0
3,35,False,158.85119605064392,0
3,36,False,231.88880372047424,0
3,37,True,136.23876404762268,0
3,38,True,24.765189170837402,0
3,39,False,184.82396697998047,0
3,40,True,76.78431797027588,0
3,41,False,212.85634684562683,0
3,42,True,86.52015900611877,0
3,43,True,98.06578302383423,0
3,44,True,15.058960676193237,0
3,45,True,43.56669306755066,0
3,46,True,160.98839497566223,0
3,47,True,24.14024591445923,0
3,48,False,162.20787405967712,0
3,49,True,40.791173219680786,0
3,50,True,47.441571950912476,0
3,51,False,136.6207036972046,0
3,52,False,225.32104015350342,0
3,53,True,32.59195590019226,0
3,54,True,83.63410425186157,0
3,55,True,82.31678223609924,0
3,56,True,42.280673027038574,0
3,57,True,58.94948697090149,0
3,58,True,205.25609397888184,0
3,59,False,162.43137383460999,0
3,60,False,115.24187397956848,0
3,61,True,40.173237323760986,0
3,62,False,144.2068407535553,0
3,63,True,12.831861019134521,0
3,64,False,187.85407400131226,0
3,65,True,20.50312089920044,0
3,66,True,128.33963799476624,0
3,67,True,24.40377426147461,0
3,68,True,106.22979092597961,0
3,69,True,96.0844190120697,0
3,70,False,188.6783721446991,0
3,71,True,97.96261978149414,0
3,72,True,18.24435567855835,0
3,73,True,50.08406400680542,0
3,74,True,34.21503210067749,0
3,75,True,20.217409133911133,0
3,76,True,107.72767186164856,0
3,77,False,151.47701787948608,0
3,78,True,112.09680199623108,0
3,79,False,0.0,0
3,80,True,87.53489780426025,0
3,81,True,25.03470206260681,0
3,82,False,89.77435803413391,0
3,83,False,98.76324367523193,0
3,84,True,219.60305786132812,0
3,85,False,141.3717381954193,0
3,86,True,38.58905792236328,0
3,87,False,160.18036699295044,0
3,88,False,179.2150137424469,0
3,89,True,56.150298833847046,0
3,90,True,77.62395596504211,0
3,91,True,17.43661117553711,0
3,92,True,103.23625493049622,0
3,93,True,112.24863409996033,0
3,94,True,95.66951894760132,0
3,95,False,100.72150778770447,0
3,96,False,118.39354634284973,0
3,97,True,239.36827206611633,0
3,98,False,32.3165647983551,0
3,99,True,52.53077578544617,0
