size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
4,69,True,True,none,152.62699127197266
4,70,True,True,none,159.77001190185547
4,71,True,True,none,152.7109146118164
4,72,True,True,none,157.66024589538574
4,73,True,True,none,153.67412567138672
4,74,True,True,none,154.7231674194336
4,75,True,True,none,153.39112281799316
4,76,True,True,none,154.27780151367188
4,77,True,True,none,156.48198127746582
4,78,True,True,none,154.1152000427246
4,79,True,True,none,153.4101963043213
4,80,True,True,none,156.0821533203125
4,81,True,True,none,154.8008918762207
4,82,True,True,none,154.35194969177246
4,83,True,True,none,154.58393096923828
4,84,True,True,none,154.92725372314453
4,85,True,True,none,158.57481956481934
4,86,True,True,none,154.4508934020996
4,87,True,True,none,159.46292877197266
4,88,True,True,none,154.55102920532227
4,89,True,True,none,159.43408012390137
4,90,True,True,none,157.47594833374023
4,91,True,True,none,156.707763671875
4,92,True,True,none,152.05717086791992
4,93,True,True,none,153.84697914123535
4,94,True,True,none,155.97915649414062
4,95,True,True,none,154.70576286315918
4,96,True,True,none,150.7251262664795
4,97,True,True,none,157.12571144104004
4,98,True,True,none,155.93910217285156
4,99,True,True,none,156.94689750671387
5,0,True,True,none,184.1111183166504
5,1,True,True,none,187.61968612670898
5,2,True,True,none,184.36074256896973
5,3,True,True,none,192.21997261047363
5,4,True,True,none,187.3300075531006
5,5,True,True,none,185.31203269958496
5,6,True,True,none,188.277006149292
5,7,True,True,none,182.9390525817871
5,8,True,True,none,181.2279224395752
5,9,True,True,none,188.69924545288086
5,10,True,True,none,184.50689315795898
5,11,True,True,none,190.02580642700195
5,12,True,True,none,185.75072288513184
5,13,True,True,none,187.48903274536133
5,14,True,True,none,188.8589859008789
5,15,True,True,none,190.4001235961914
5,16,True,True,none,207.73005485534668
5,17,True,True,none,185.7142448425293
5,18,True,True,none,189.71800804138184
5,19,True,True,none,200.62017440795898
5,20,True,True,none,198.8370418548584
5,21,True,True,none,196.99621200561523
5,22,True,True,none,197.82614707946777
5,23,True,True,none,183.4559440612793
5,24,True,True,none,182.51395225524902
5,25,True,True,none,178.4067153930664
5,26,True,True,none,184.47303771972656
5,27,True,True,none,185.98580360412598
5,28,True,True,none,184.44108963012695
5,29,True,True,none,183.28189849853516
5,30,True,True,none,187.73198127746582
5,31,True,True,none,189.35084342956543
5,32,True,True,none,184.45873260498047
5,33,True,True,none,187.79802322387695
5,34,True,True,none,195.0662136077881
5,35,True,True,none,190.1528835296631
5,36,True,True,none,192.1980381011963
5,37,True,True,none,195.8470344543457
5,38,True,True,none,202.54206657409668
5,39,True,True,none,186.06901168823242
5,40,True,True,none,186.36608123779297
5,41,True,True,none,178.54595184326172
5,42,True,True,none,187.06202507019043
5,43,True,True,none,183.20107460021973
5,44,True,True,none,190.1073455810547
