puzzle_type,puzzle_idx,num_clues,num_actual_errors,actual_error_positions,num_suspects_detected,suspect_positions,detection_probes,detection_time,suspects_include_all_actual,num_actual_in_suspects,correction_type,correction_attempts,total_solve_calls,positions_corrected,final_success,final_matches_ground_truth,total_time
hexasudoku_16x16,55,120,1,"[(14, 4)]",17,"[(14, 4), (14, 10), (14, 2), (14, 1), (13, 8), (9, 9), (13, 9), (14, 6), (12, 9), (15, 10)]",3,4.455069303512573,True,1,single,1,4,"[(14, 4)]",True,True,5.073993921279907
hexasudoku_16x16,56,120,3,"[(1, 7), (10, 13), (13, 11)]",4,"[(2, 11), (13, 11), (1, 8), (1, 7)]",3,0.26912403106689453,False,2,two,9,12,"[(13, 11), (1, 7)]",False,False,0.9204542636871338
hexasudoku_16x16,57,120,3,"[(1, 9), (1, 11), (2, 13)]",3,"[(1, 9), (1, 11), (1, 4)]",3,0.26111483573913574,False,2,uncorrectable,6,9,[],False,False,0.46775293350219727
hexasudoku_16x16,58,120,0,[],0,[],1,5.769689321517944,True,0,none,0,2,[],True,True,6.384371995925903
hexasudoku_16x16,59,120,5,"[(0, 10), (9, 8), (11, 3), (11, 7), (13, 14)]",5,"[(0, 10), (3, 10), (0, 2), (9, 8), (7, 8)]",3,0.26088404655456543,False,2,uncorrectable,15,18,[],False,False,0.7680320739746094
hexasudoku_16x16,60,120,4,"[(1, 15), (8, 9), (11, 6), (13, 6)]",5,"[(13, 6), (1, 10), (1, 15), (13, 7), (1, 6)]",3,0.2610349655151367,False,2,uncorrectable,15,18,[],False,False,0.7682509422302246
hexasudoku_16x16,61,120,1,"[(4, 11)]",3,"[(4, 11), (5, 8), (12, 11)]",3,3.9372541904449463,True,1,single,1,4,"[(4, 11)]",True,True,4.39152717590332
hexasudoku_16x16,62,120,0,[],0,[],1,4.48833703994751,True,0,none,0,2,[],True,True,5.2150328159332275
hexasudoku_16x16,63,120,2,"[(11, 0), (11, 6)]",4,"[(11, 6), (13, 6), (11, 0), (13, 0)]",3,0.25911498069763184,True,2,uncorrectable,10,13,[],False,False,0.6065330505371094
hexasudoku_16x16,64,120,1,"[(6, 0)]",3,"[(6, 0), (6, 11), (5, 3)]",3,5.011863946914673,True,1,single,1,4,"[(6, 0)]",True,True,5.4417219161987305
hexasudoku_16x16,65,120,1,"[(9, 8)]",120,"[(9, 8), (7, 10), (8, 11), (12, 6), (15, 1), (4, 1), (9, 12), (2, 4), (2, 10), (7, 9)]",3,7.800393104553223,True,1,single,1,4,"[(9, 8)]",True,True,8.114739179611206
hexasudoku_16x16,66,120,2,"[(3, 6), (15, 3)]",120,"[(3, 11), (8, 6), (3, 6), (9, 14), (1, 11), (1, 1), (13, 6), (7, 8), (2, 7), (4, 15)]",3,5.8765339851379395,True,2,uncorrectable,60,63,[],False,False,9.495476007461548
hexasudoku_16x16,67,120,5,"[(1, 4), (10, 5), (10, 9), (12, 0), (12, 6)]",5,"[(1, 4), (8, 7), (10, 5), (2, 4), (1, 14)]",3,0.26128721237182617,False,2,uncorrectable,15,18,[],False,False,0.7687642574310303
hexasudoku_16x16,68,120,5,"[(0, 4), (0, 15), (1, 14), (3, 12), (11, 15)]",4,"[(0, 0), (0, 4), (8, 14), (11, 15)]",3,0.260026216506958,False,2,uncorrectable,10,13,[],False,False,0.5940110683441162
hexasudoku_16x16,69,120,3,"[(3, 9), (8, 11), (12, 6)]",5,"[(8, 11), (9, 6), (12, 6), (8, 13), (7, 11)]",3,0.25809597969055176,False,2,uncorrectable,15,18,[],False,False,0.7644670009613037
hexasudoku_16x16,70,120,2,"[(0, 12), (13, 12)]",5,"[(0, 12), (10, 12), (0, 1), (8, 12), (13, 12)]",3,0.25791406631469727,True,2,two,9,12,"[(0, 12), (13, 12)]",True,True,1.4531629085540771
hexasudoku_16x16,71,120,3,"[(5, 7), (11, 11), (12, 15)]",4,"[(5, 7), (5, 4), (12, 15), (1, 15)]",3,0.26014113426208496,False,2,uncorrectable,10,13,[],False,False,0.6077010631561279
hexasudoku_16x16,72,120,0,[],0,[],1,8.506908893585205,True,0,none,0,2,[],True,True,8.796753883361816
hexasudoku_16x16,73,120,4,"[(1, 1), (6, 2), (9, 12), (11, 15)]",5,"[(1, 1), (4, 2), (6, 2), (12, 1), (1, 11)]",3,0.25482177734375,False,2,uncorrectable,15,18,[],False,False,0.7564237117767334
hexasudoku_16x16,74,120,3,"[(11, 5), (13, 10), (15, 0)]",4,"[(12, 10), (13, 10), (11, 7), (11, 5)]",3,0.2572190761566162,False,2,uncorrectable,10,13,[],False,False,0.594855785369873
hexasudoku_16x16,75,120,0,[],0,[],1,4.490067005157471,True,0,none,0,2,[],True,True,4.975727081298828
hexasudoku_16x16,76,120,3,"[(2, 12), (7, 1), (10, 6)]",120,"[(8, 8), (0, 7), (8, 11), (2, 7), (3, 4), (15, 5), (0, 8), (12, 5), (2, 5), (13, 5)]",51,202.5839328765869,True,3,uncorrectable,60,111,[],False,False,204.9521541595459
hexasudoku_16x16,77,120,3,"[(8, 4), (10, 11), (13, 9)]",18,"[(14, 14), (13, 2), (13, 15), (14, 13), (15, 12), (13, 14), (13, 7), (3, 13), (2, 13), (13, 11)]",3,0.29210519790649414,False,2,uncorrectable,60,63,[],False,False,2.3427278995513916
hexasudoku_16x16,78,120,2,"[(0, 11), (3, 3)]",120,"[(8, 3), (3, 3), (3, 4), (12, 0), (0, 14), (10, 0), (5, 11), (4, 13), (7, 1), (14, 8)]",3,6.4965879917144775,True,2,uncorrectable,60,63,[],False,False,8.714555025100708
hexasudoku_16x16,79,120,3,"[(1, 14), (5, 12), (12, 6)]",4,"[(5, 12), (5, 7), (14, 14), (1, 14)]",3,0.25382304191589355,False,2,uncorrectable,10,13,[],False,False,0.5984158515930176
hexasudoku_16x16,80,120,1,"[(14, 12)]",3,"[(14, 12), (15, 13), (1, 12)]",3,5.318016052246094,True,1,single,1,4,"[(14, 12)]",True,True,5.697438955307007
hexasudoku_16x16,81,120,1,"[(7, 6)]",3,"[(7, 6), (7, 0), (6, 4)]",3,8.007505178451538,True,1,single,1,4,"[(7, 6)]",True,True,9.054966926574707
hexasudoku_16x16,82,120,1,"[(5, 10)]",120,"[(5, 10), (11, 3), (14, 4), (7, 6), (12, 15), (12, 9), (8, 12), (4, 0), (8, 3), (15, 6)]",3,8.864776849746704,True,1,single,1,4,"[(5, 10)]",True,True,9.173312902450562
hexasudoku_16x16,83,120,2,"[(7, 9), (12, 0)]",4,"[(9, 0), (12, 0), (7, 9), (3, 9)]",3,0.25835585594177246,True,2,two,8,11,"[(12, 0), (7, 9)]",True,True,0.8708269596099854
hexasudoku_16x16,84,120,5,"[(2, 8), (4, 8), (10, 13), (12, 1), (14, 4)]",4,"[(2, 13), (10, 13), (2, 8), (8, 8)]",3,0.2748088836669922,False,2,uncorrectable,10,13,[],False,False,0.6183156967163086
hexasudoku_16x16,85,120,2,"[(5, 10), (10, 10)]",120,"[(13, 4), (9, 7), (5, 4), (10, 10), (10, 8), (0, 6), (15, 11), (10, 3), (4, 7), (15, 5)]",3,6.463544130325317,True,2,uncorrectable,60,63,[],False,False,8.564677715301514
hexasudoku_16x16,86,120,1,"[(12, 5)]",20,"[(12, 5), (0, 1), (2, 3), (12, 6), (14, 1), (12, 2), (12, 13), (12, 9), (12, 0), (12, 12)]",3,9.398913860321045,True,1,single,1,4,"[(12, 5)]",True,True,10.631978988647461
hexasudoku_16x16,87,120,1,"[(7, 13)]",3,"[(7, 13), (9, 13), (7, 12)]",3,3.951643705368042,True,1,single,1,4,"[(7, 13)]",True,True,4.344210863113403
hexasudoku_16x16,88,120,3,"[(2, 12), (6, 10), (8, 14)]",4,"[(1, 13), (2, 12), (0, 10), (6, 10)]",3,0.2570359706878662,False,2,uncorrectable,10,13,[],False,False,0.601370096206665
hexasudoku_16x16,89,120,2,"[(3, 3), (4, 9)]",4,"[(4, 9), (7, 8), (3, 3), (0, 0)]",3,0.2635979652404785,True,2,two,6,9,"[(4, 9), (3, 3)]",True,True,0.7850968837738037
hexasudoku_16x16,90,120,0,[],0,[],1,4.645233869552612,True,0,none,0,2,[],True,True,5.330487012863159
hexasudoku_16x16,91,120,2,"[(11, 10), (15, 15)]",120,"[(1, 14), (5, 15), (1, 6), (7, 13), (4, 1), (0, 11), (10, 3), (14, 8), (13, 7), (3, 12)]",3,6.1174540519714355,True,2,uncorrectable,60,63,[],False,False,8.131033897399902
hexasudoku_16x16,92,120,3,"[(0, 9), (9, 3), (11, 11)]",43,"[(0, 9), (9, 9), (0, 2), (2, 14), (14, 6), (2, 13), (15, 12), (1, 4), (15, 0), (6, 11)]",3,1.1526129245758057,False,2,uncorrectable,60,63,[],False,False,3.4467408657073975
hexasudoku_16x16,93,120,0,[],0,[],1,4.98114800453186,True,0,none,0,2,[],True,True,5.95196008682251
hexasudoku_16x16,94,120,2,"[(0, 2), (13, 11)]",5,"[(0, 2), (15, 2), (0, 3), (13, 11), (12, 10)]",3,0.2606236934661865,True,2,two,8,11,"[(0, 2), (13, 11)]",True,True,0.8034529685974121
hexasudoku_16x16,95,120,2,"[(3, 0), (6, 7)]",120,"[(15, 11), (2, 4), (7, 6), (5, 11), (1, 13), (2, 9), (15, 8), (11, 11), (11, 14), (12, 4)]",3,7.127309799194336,True,2,uncorrectable,60,63,[],False,False,9.153660774230957
hexasudoku_16x16,96,120,6,"[(2, 11), (4, 9), (10, 5), (11, 4), (12, 13), (15, 3)]",4,"[(12, 13), (1, 13), (15, 3), (1, 3)]",3,0.25570201873779297,False,2,uncorrectable,10,13,[],False,False,0.5911040306091309
hexasudoku_16x16,97,120,3,"[(1, 6), (7, 10), (14, 13)]",4,"[(14, 13), (14, 11), (4, 9), (7, 10)]",3,0.26317405700683594,False,2,uncorrectable,10,13,[],False,False,0.6515581607818604
hexasudoku_16x16,98,120,2,"[(8, 12), (13, 0)]",3,"[(13, 0), (13, 6), (12, 1)]",3,8.635287761688232,False,1,uncorrectable,6,9,[],False,False,10.196545124053955
hexasudoku_16x16,99,120,2,"[(2, 8), (14, 12)]",4,"[(14, 12), (14, 4), (2, 8), (0, 11)]",3,0.26062989234924316,True,2,two,6,9,"[(14, 12), (2, 8)]",True,True,0.9983510971069336
