size,puzzle_idx,correct,response_time,tokens
4,0,False,29.48434090614319,3410
4,1,False,20.16156506538391,2756
4,2,False,18.23530387878418,2665
4,3,False,24.992831230163574,3010
4,4,False,18.031158208847046,2671
4,5,False,30.310930728912354,3462
4,6,False,20.177855968475342,2792
4,7,False,22.84515905380249,3045
4,8,False,20.275155067443848,2944
4,9,False,21.186381816864014,2872
4,10,False,20.80819296836853,2831
4,11,False,16.809619903564453,2594
4,12,False,22.342458963394165,2962
4,13,False,20.623095989227295,2905
4,14,False,15.92448377609253,2554
4,15,False,34.73370385169983,3868
4,16,True,21.733232975006104,3025
4,17,False,24.447361946105957,3216
4,18,False,27.23870325088501,3162
4,19,False,21.307973861694336,2944
4,20,False,26.73356795310974,3112
4,21,False,20.46218514442444,2827
4,22,False,19.48559594154358,2817
4,23,False,30.20969295501709,3416
4,24,True,30.88028883934021,3267
4,25,False,41.22222900390625,3868
4,26,False,27.62263298034668,3173
4,27,False,20.011870861053467,2719
4,28,False,25.90823483467102,3068
4,29,False,22.463223934173584,2832
4,30,False,17.102648973464966,2746
4,31,False,24.228199005126953,3244
4,32,False,23.758441925048828,3057
4,33,False,23.770440101623535,2988
4,34,False,16.730957984924316,2699
4,35,False,19.0298810005188,2935
4,36,True,19.71205997467041,2792
4,37,False,18.99669122695923,2896
4,38,False,36.717764139175415,3868
4,39,False,25.40027689933777,3261
4,40,False,23.405553817749023,3071
4,41,False,22.720558881759644,2914
4,42,False,21.301137924194336,2810
4,43,False,27.098636627197266,3314
4,44,False,25.38805603981018,3101
4,45,False,18.509393215179443,2740
4,46,False,21.20703411102295,3097
4,47,False,28.73095202445984,3227
4,48,False,27.188302040100098,3381
4,49,False,25.634990215301514,3119
4,50,False,18.602444171905518,2579
4,51,False,17.59186601638794,2546
4,52,False,14.55577301979065,2519
4,53,False,19.768756866455078,2819
4,54,False,19.356873035430908,2744
4,55,False,23.344512224197388,3314
4,56,False,16.8987877368927,2576
4,57,False,25.599271059036255,3171
4,58,False,24.311569929122925,2988
4,59,False,25.25223708152771,3114
4,60,False,13.106302976608276,2370
4,61,False,30.418291807174683,3619
4,62,True,18.22691297531128,2657
4,63,False,24.37288808822632,3110
4,64,False,17.978405952453613,2700
4,65,False,20.93007493019104,2789
4,66,False,18.747891902923584,2818
4,67,False,18.228697061538696,2821
4,68,False,17.9268159866333,2738
4,69,False,19.1463623046875,2716
4,70,False,18.498608112335205,2763
4,71,False,34.3283908367157,3868
4,72,False,25.231186866760254,3242
4,73,True,19.60326600074768,2812
4,74,False,18.702548265457153,2704
4,75,False,37.759438276290894,3792
4,76,False,16.731055974960327,2584
4,77,False,29.495123386383057,3679
4,78,False,25.605955123901367,3194
4,79,False,15.876889944076538,2737
4,80,False,24.179885864257812,3104
4,81,False,20.791867971420288,2993
4,82,False,22.224627017974854,3018
4,83,False,26.23177981376648,3186
4,84,False,29.17332696914673,3408
4,85,False,32.573801040649414,3597
4,86,False,21.674145936965942,2996
4,87,False,21.24556589126587,2987
4,88,False,21.20702600479126,2921
4,89,False,30.012398958206177,3671
4,90,False,15.516578912734985,2568
4,91,False,24.637220859527588,2984
4,92,False,22.521319150924683,3016
4,93,False,20.003419160842896,2954
4,94,True,29.915899991989136,3560
4,95,False,15.75150990486145,2550
4,96,False,22.031814336776733,2971
4,97,False,24.439502954483032,3184
4,98,False,24.625345945358276,2973
4,99,False,24.2822482585907,3030
