size,puzzle_idx,correct,response_time,tokens
3,0,False,21.0,0
3,1,False,19.2,0
3,2,False,21.0,0
3,3,True,18.3,0
3,4,True,21.7,0
3,5,True,31.4,0
3,6,False,23.1,0
3,7,False,19.2,0
3,8,True,30.1,0
3,9,True,19.0,0
3,10,False,27.582576274871826,2636
3,11,False,22.175878047943115,2518
3,12,True,21.512067794799805,2518
3,13,False,17.950732946395874,2200
3,14,True,21.337610006332397,2394
3,15,False,19.494913816452026,2316
3,16,True,18.207021951675415,2379
3,17,True,28.14433002471924,2818
3,18,True,18.604612112045288,2419
3,19,False,25.712263107299805,2757
3,20,True,23.34663987159729,2471
3,21,False,21.396488904953003,2445
3,22,True,22.83376121520996,2710
3,23,False,23.3754460811615,2537
3,24,False,29.295161247253418,3052
3,25,False,20.29474401473999,2340
3,26,True,15.763761043548584,2130
3,27,False,36.16325092315674,3314
3,28,False,25.70404887199402,2717
3,29,True,19.95894503593445,2551
3,30,False,23.939286947250366,2600
3,31,False,36.402307987213135,3436
3,32,False,21.958003044128418,2446
3,33,True,20.337433099746704,2487
3,34,True,18.42256474494934,2359
3,35,False,34.03417611122131,3282
3,36,False,11.68609094619751,1912
3,37,True,19.553869247436523,2446
3,38,False,19.845977067947388,2343
3,39,False,21.642860174179077,2404
3,40,False,25.29238986968994,2609
3,41,True,21.217748165130615,2518
3,42,True,31.57893204689026,2863
3,43,True,28.575611114501953,3011
3,44,False,31.909577131271362,3004
3,45,False,26.039577960968018,2941
3,46,False,23.963304042816162,2658
3,47,True,17.51932120323181,2132
3,48,False,22.52941107749939,2394
3,49,True,13.020930051803589,2019
3,50,True,19.770331859588623,2354
3,51,True,24.377274990081787,2699
3,52,False,26.383989810943604,2541
3,53,True,17.430222034454346,2348
3,54,True,21.612215042114258,2418
3,55,False,29.8072030544281,2992
3,56,True,28.993890047073364,2984
3,57,False,23.831532955169678,2459
3,58,False,35.26426339149475,3194
3,59,False,30.014567852020264,2968
3,60,False,36.15917110443115,3290
3,61,False,17.619019985198975,2156
3,62,True,27.718991994857788,2775
3,63,False,17.20313811302185,2153
3,64,False,40.38797092437744,3436
3,65,False,20.05044984817505,2438
3,66,False,35.22836184501648,3275
3,67,True,27.56024694442749,2720
3,68,False,19.15630292892456,2235
3,69,True,17.59396505355835,2333
3,70,False,21.12097406387329,2446
3,71,False,20.67812204360962,2307
3,72,True,15.696296215057373,2079
3,73,True,21.588958978652954,2613
3,74,False,29.510326147079468,2992
3,75,False,21.096765995025635,2487
3,76,False,26.733497858047485,2692
3,77,False,17.68859601020813,2190
3,78,False,21.36743402481079,2478
3,79,True,17.895828008651733,2167
3,80,True,18.66798710823059,2393
3,81,True,11.866281986236572,1972
3,82,False,24.586411952972412,2678
3,83,False,23.031630039215088,2538
3,84,True,26.094656944274902,2875
3,85,False,34.25973725318909,3240
3,86,False,17.19917893409729,2252
3,87,False,26.847434997558594,2603
3,88,False,21.92041277885437,2390
3,89,True,21.51127600669861,2594
3,90,False,26.650442838668823,2899
3,91,False,33.07368016242981,3380
3,92,True,28.375942945480347,2858
3,93,False,19.895483016967773,2292
3,94,True,22.703805923461914,2430
3,95,True,19.048765897750854,2213
3,96,False,25.298311233520508,2722
3,97,False,25.987210035324097,2570
3,98,False,30.96973180770874,3043
3,99,True,21.100666999816895,2630
